isTs	is1stLast	prevCol	del.t	condName
TRUE	f	NA	NA	TS_0_0
TRUE	m	TS_0_0	20	TS_0_1
TRUE	m	TS_0_1	20	TS_0_2
TRUE	m	TS_0_2	20	TS_0_3
TRUE	m	TS_0_3	20	TS_0_4
TRUE	m	TS_0_4	20	TS_0_5
TRUE	m	TS_0_5	20	TS_0_6
TRUE	m	TS_0_6	20	TS_0_7
TRUE	m	TS_0_7	20	TS_0_8
TRUE	m	TS_0_8	20	TS_0_9
TRUE	m	TS_0_9	20	TS_0_10
TRUE	m	TS_0_10	20	TS_0_11
TRUE	m	TS_0_11	20	TS_0_12
TRUE	m	TS_0_12	20	TS_0_13
TRUE	m	TS_0_13	20	TS_0_14
TRUE	m	TS_0_14	20	TS_0_15
TRUE	m	TS_0_15	20	TS_0_16
TRUE	m	TS_0_16	20	TS_0_17
TRUE	m	TS_0_17	20	TS_0_18
TRUE	m	TS_0_18	20	TS_0_19
TRUE	m	TS_0_19	20	TS_0_20
TRUE	m	TS_0_20	20	TS_0_21
TRUE	m	TS_0_21	20	TS_0_22
TRUE	m	TS_0_22	20	TS_0_23
TRUE	m	TS_0_23	20	TS_0_24
TRUE	m	TS_0_24	20	TS_0_25
TRUE	m	TS_0_25	20	TS_0_26
TRUE	m	TS_0_26	20	TS_0_27
TRUE	m	TS_0_27	20	TS_0_28
TRUE	m	TS_0_28	20	TS_0_29
TRUE	m	TS_0_29	20	TS_0_30
TRUE	m	TS_0_30	20	TS_0_31
TRUE	m	TS_0_31	20	TS_0_32
TRUE	m	TS_0_32	20	TS_0_33
TRUE	m	TS_0_33	20	TS_0_34
TRUE	m	TS_0_34	20	TS_0_35
TRUE	m	TS_0_35	20	TS_0_36
TRUE	m	TS_0_36	20	TS_0_37
TRUE	m	TS_0_37	20	TS_0_38
TRUE	m	TS_0_38	20	TS_0_39
TRUE	m	TS_0_39	20	TS_0_40
TRUE	m	TS_0_40	20	TS_0_41
TRUE	m	TS_0_41	20	TS_0_42
TRUE	m	TS_0_42	20	TS_0_43
TRUE	m	TS_0_43	20	TS_0_44
TRUE	m	TS_0_44	20	TS_0_45
TRUE	m	TS_0_45	20	TS_0_46
TRUE	m	TS_0_46	20	TS_0_47
TRUE	m	TS_0_47	20	TS_0_48
TRUE	m	TS_0_48	20	TS_0_49
TRUE	l	TS_0_49	20	TS_0_50
TRUE	f	NA	NA	TS_1_0
TRUE	m	TS_1_0	20	TS_1_1
TRUE	m	TS_1_1	20	TS_1_2
TRUE	m	TS_1_2	20	TS_1_3
TRUE	m	TS_1_3	20	TS_1_4
TRUE	m	TS_1_4	20	TS_1_5
TRUE	m	TS_1_5	20	TS_1_6
TRUE	m	TS_1_6	20	TS_1_7
TRUE	m	TS_1_7	20	TS_1_8
TRUE	m	TS_1_8	20	TS_1_9
TRUE	m	TS_1_9	20	TS_1_10
TRUE	m	TS_1_10	20	TS_1_11
TRUE	m	TS_1_11	20	TS_1_12
TRUE	m	TS_1_12	20	TS_1_13
TRUE	m	TS_1_13	20	TS_1_14
TRUE	m	TS_1_14	20	TS_1_15
TRUE	m	TS_1_15	20	TS_1_16
TRUE	m	TS_1_16	20	TS_1_17
TRUE	m	TS_1_17	20	TS_1_18
TRUE	m	TS_1_18	20	TS_1_19
TRUE	m	TS_1_19	20	TS_1_20
TRUE	m	TS_1_20	20	TS_1_21
TRUE	m	TS_1_21	20	TS_1_22
TRUE	m	TS_1_22	20	TS_1_23
TRUE	m	TS_1_23	20	TS_1_24
TRUE	m	TS_1_24	20	TS_1_25
TRUE	m	TS_1_25	20	TS_1_26
TRUE	m	TS_1_26	20	TS_1_27
TRUE	m	TS_1_27	20	TS_1_28
TRUE	m	TS_1_28	20	TS_1_29
TRUE	m	TS_1_29	20	TS_1_30
TRUE	m	TS_1_30	20	TS_1_31
TRUE	m	TS_1_31	20	TS_1_32
TRUE	m	TS_1_32	20	TS_1_33
TRUE	m	TS_1_33	20	TS_1_34
TRUE	m	TS_1_34	20	TS_1_35
TRUE	m	TS_1_35	20	TS_1_36
TRUE	m	TS_1_36	20	TS_1_37
TRUE	m	TS_1_37	20	TS_1_38
TRUE	m	TS_1_38	20	TS_1_39
TRUE	m	TS_1_39	20	TS_1_40
TRUE	m	TS_1_40	20	TS_1_41
TRUE	m	TS_1_41	20	TS_1_42
TRUE	m	TS_1_42	20	TS_1_43
TRUE	m	TS_1_43	20	TS_1_44
TRUE	m	TS_1_44	20	TS_1_45
TRUE	m	TS_1_45	20	TS_1_46
TRUE	m	TS_1_46	20	TS_1_47
TRUE	m	TS_1_47	20	TS_1_48
TRUE	m	TS_1_48	20	TS_1_49
TRUE	l	TS_1_49	20	TS_1_50
TRUE	f	NA	NA	TS_2_0
TRUE	m	TS_2_0	20	TS_2_1
TRUE	m	TS_2_1	20	TS_2_2
TRUE	m	TS_2_2	20	TS_2_3
TRUE	m	TS_2_3	20	TS_2_4
TRUE	m	TS_2_4	20	TS_2_5
TRUE	m	TS_2_5	20	TS_2_6
TRUE	m	TS_2_6	20	TS_2_7
TRUE	m	TS_2_7	20	TS_2_8
TRUE	m	TS_2_8	20	TS_2_9
TRUE	m	TS_2_9	20	TS_2_10
TRUE	m	TS_2_10	20	TS_2_11
TRUE	m	TS_2_11	20	TS_2_12
TRUE	m	TS_2_12	20	TS_2_13
TRUE	m	TS_2_13	20	TS_2_14
TRUE	m	TS_2_14	20	TS_2_15
TRUE	m	TS_2_15	20	TS_2_16
TRUE	m	TS_2_16	20	TS_2_17
TRUE	m	TS_2_17	20	TS_2_18
TRUE	m	TS_2_18	20	TS_2_19
TRUE	m	TS_2_19	20	TS_2_20
TRUE	m	TS_2_20	20	TS_2_21
TRUE	m	TS_2_21	20	TS_2_22
TRUE	m	TS_2_22	20	TS_2_23
TRUE	m	TS_2_23	20	TS_2_24
TRUE	m	TS_2_24	20	TS_2_25
TRUE	m	TS_2_25	20	TS_2_26
TRUE	m	TS_2_26	20	TS_2_27
TRUE	m	TS_2_27	20	TS_2_28
TRUE	m	TS_2_28	20	TS_2_29
TRUE	m	TS_2_29	20	TS_2_30
TRUE	m	TS_2_30	20	TS_2_31
TRUE	m	TS_2_31	20	TS_2_32
TRUE	m	TS_2_32	20	TS_2_33
TRUE	m	TS_2_33	20	TS_2_34
TRUE	m	TS_2_34	20	TS_2_35
TRUE	m	TS_2_35	20	TS_2_36
TRUE	m	TS_2_36	20	TS_2_37
TRUE	m	TS_2_37	20	TS_2_38
TRUE	m	TS_2_38	20	TS_2_39
TRUE	m	TS_2_39	20	TS_2_40
TRUE	m	TS_2_40	20	TS_2_41
TRUE	m	TS_2_41	20	TS_2_42
TRUE	m	TS_2_42	20	TS_2_43
TRUE	m	TS_2_43	20	TS_2_44
TRUE	m	TS_2_44	20	TS_2_45
TRUE	m	TS_2_45	20	TS_2_46
TRUE	m	TS_2_46	20	TS_2_47
TRUE	m	TS_2_47	20	TS_2_48
TRUE	m	TS_2_48	20	TS_2_49
TRUE	l	TS_2_49	20	TS_2_50
TRUE	f	NA	NA	TS_3_0
TRUE	m	TS_3_0	20	TS_3_1
TRUE	m	TS_3_1	20	TS_3_2
TRUE	m	TS_3_2	20	TS_3_3
TRUE	m	TS_3_3	20	TS_3_4
TRUE	m	TS_3_4	20	TS_3_5
TRUE	m	TS_3_5	20	TS_3_6
TRUE	m	TS_3_6	20	TS_3_7
TRUE	m	TS_3_7	20	TS_3_8
TRUE	m	TS_3_8	20	TS_3_9
TRUE	m	TS_3_9	20	TS_3_10
TRUE	m	TS_3_10	20	TS_3_11
TRUE	m	TS_3_11	20	TS_3_12
TRUE	m	TS_3_12	20	TS_3_13
TRUE	m	TS_3_13	20	TS_3_14
TRUE	m	TS_3_14	20	TS_3_15
TRUE	m	TS_3_15	20	TS_3_16
TRUE	m	TS_3_16	20	TS_3_17
TRUE	m	TS_3_17	20	TS_3_18
TRUE	m	TS_3_18	20	TS_3_19
TRUE	m	TS_3_19	20	TS_3_20
TRUE	m	TS_3_20	20	TS_3_21
TRUE	m	TS_3_21	20	TS_3_22
TRUE	m	TS_3_22	20	TS_3_23
TRUE	m	TS_3_23	20	TS_3_24
TRUE	m	TS_3_24	20	TS_3_25
TRUE	m	TS_3_25	20	TS_3_26
TRUE	m	TS_3_26	20	TS_3_27
TRUE	m	TS_3_27	20	TS_3_28
TRUE	m	TS_3_28	20	TS_3_29
TRUE	m	TS_3_29	20	TS_3_30
TRUE	m	TS_3_30	20	TS_3_31
TRUE	m	TS_3_31	20	TS_3_32
TRUE	m	TS_3_32	20	TS_3_33
TRUE	m	TS_3_33	20	TS_3_34
TRUE	m	TS_3_34	20	TS_3_35
TRUE	m	TS_3_35	20	TS_3_36
TRUE	m	TS_3_36	20	TS_3_37
TRUE	m	TS_3_37	20	TS_3_38
TRUE	m	TS_3_38	20	TS_3_39
TRUE	m	TS_3_39	20	TS_3_40
TRUE	m	TS_3_40	20	TS_3_41
TRUE	m	TS_3_41	20	TS_3_42
TRUE	m	TS_3_42	20	TS_3_43
TRUE	m	TS_3_43	20	TS_3_44
TRUE	m	TS_3_44	20	TS_3_45
TRUE	m	TS_3_45	20	TS_3_46
TRUE	m	TS_3_46	20	TS_3_47
TRUE	m	TS_3_47	20	TS_3_48
TRUE	m	TS_3_48	20	TS_3_49
TRUE	l	TS_3_49	20	TS_3_50
TRUE	f	NA	NA	TS_4_0
TRUE	m	TS_4_0	20	TS_4_1
TRUE	m	TS_4_1	20	TS_4_2
TRUE	m	TS_4_2	20	TS_4_3
TRUE	m	TS_4_3	20	TS_4_4
TRUE	m	TS_4_4	20	TS_4_5
TRUE	m	TS_4_5	20	TS_4_6
TRUE	m	TS_4_6	20	TS_4_7
TRUE	m	TS_4_7	20	TS_4_8
TRUE	m	TS_4_8	20	TS_4_9
TRUE	m	TS_4_9	20	TS_4_10
TRUE	m	TS_4_10	20	TS_4_11
TRUE	m	TS_4_11	20	TS_4_12
TRUE	m	TS_4_12	20	TS_4_13
TRUE	m	TS_4_13	20	TS_4_14
TRUE	m	TS_4_14	20	TS_4_15
TRUE	m	TS_4_15	20	TS_4_16
TRUE	m	TS_4_16	20	TS_4_17
TRUE	m	TS_4_17	20	TS_4_18
TRUE	m	TS_4_18	20	TS_4_19
TRUE	m	TS_4_19	20	TS_4_20
TRUE	m	TS_4_20	20	TS_4_21
TRUE	m	TS_4_21	20	TS_4_22
TRUE	m	TS_4_22	20	TS_4_23
TRUE	m	TS_4_23	20	TS_4_24
TRUE	m	TS_4_24	20	TS_4_25
TRUE	m	TS_4_25	20	TS_4_26
TRUE	m	TS_4_26	20	TS_4_27
TRUE	m	TS_4_27	20	TS_4_28
TRUE	m	TS_4_28	20	TS_4_29
TRUE	m	TS_4_29	20	TS_4_30
TRUE	m	TS_4_30	20	TS_4_31
TRUE	m	TS_4_31	20	TS_4_32
TRUE	m	TS_4_32	20	TS_4_33
TRUE	m	TS_4_33	20	TS_4_34
TRUE	m	TS_4_34	20	TS_4_35
TRUE	m	TS_4_35	20	TS_4_36
TRUE	m	TS_4_36	20	TS_4_37
TRUE	m	TS_4_37	20	TS_4_38
TRUE	m	TS_4_38	20	TS_4_39
TRUE	m	TS_4_39	20	TS_4_40
TRUE	m	TS_4_40	20	TS_4_41
TRUE	m	TS_4_41	20	TS_4_42
TRUE	m	TS_4_42	20	TS_4_43
TRUE	m	TS_4_43	20	TS_4_44
TRUE	m	TS_4_44	20	TS_4_45
TRUE	m	TS_4_45	20	TS_4_46
TRUE	m	TS_4_46	20	TS_4_47
TRUE	m	TS_4_47	20	TS_4_48
TRUE	m	TS_4_48	20	TS_4_49
TRUE	l	TS_4_49	20	TS_4_50
TRUE	f	NA	NA	TS_5_0
TRUE	m	TS_5_0	20	TS_5_1
TRUE	m	TS_5_1	20	TS_5_2
TRUE	m	TS_5_2	20	TS_5_3
TRUE	m	TS_5_3	20	TS_5_4
TRUE	m	TS_5_4	20	TS_5_5
TRUE	m	TS_5_5	20	TS_5_6
TRUE	m	TS_5_6	20	TS_5_7
TRUE	m	TS_5_7	20	TS_5_8
TRUE	m	TS_5_8	20	TS_5_9
TRUE	m	TS_5_9	20	TS_5_10
TRUE	m	TS_5_10	20	TS_5_11
TRUE	m	TS_5_11	20	TS_5_12
TRUE	m	TS_5_12	20	TS_5_13
TRUE	m	TS_5_13	20	TS_5_14
TRUE	m	TS_5_14	20	TS_5_15
TRUE	m	TS_5_15	20	TS_5_16
TRUE	m	TS_5_16	20	TS_5_17
TRUE	m	TS_5_17	20	TS_5_18
TRUE	m	TS_5_18	20	TS_5_19
TRUE	m	TS_5_19	20	TS_5_20
TRUE	m	TS_5_20	20	TS_5_21
TRUE	m	TS_5_21	20	TS_5_22
TRUE	m	TS_5_22	20	TS_5_23
TRUE	m	TS_5_23	20	TS_5_24
TRUE	m	TS_5_24	20	TS_5_25
TRUE	m	TS_5_25	20	TS_5_26
TRUE	m	TS_5_26	20	TS_5_27
TRUE	m	TS_5_27	20	TS_5_28
TRUE	m	TS_5_28	20	TS_5_29
TRUE	m	TS_5_29	20	TS_5_30
TRUE	m	TS_5_30	20	TS_5_31
TRUE	m	TS_5_31	20	TS_5_32
TRUE	m	TS_5_32	20	TS_5_33
TRUE	m	TS_5_33	20	TS_5_34
TRUE	m	TS_5_34	20	TS_5_35
TRUE	m	TS_5_35	20	TS_5_36
TRUE	m	TS_5_36	20	TS_5_37
TRUE	m	TS_5_37	20	TS_5_38
TRUE	m	TS_5_38	20	TS_5_39
TRUE	m	TS_5_39	20	TS_5_40
TRUE	m	TS_5_40	20	TS_5_41
TRUE	m	TS_5_41	20	TS_5_42
TRUE	m	TS_5_42	20	TS_5_43
TRUE	m	TS_5_43	20	TS_5_44
TRUE	m	TS_5_44	20	TS_5_45
TRUE	m	TS_5_45	20	TS_5_46
TRUE	m	TS_5_46	20	TS_5_47
TRUE	m	TS_5_47	20	TS_5_48
TRUE	m	TS_5_48	20	TS_5_49
TRUE	l	TS_5_49	20	TS_5_50
TRUE	f	NA	NA	TS_6_0
TRUE	m	TS_6_0	20	TS_6_1
TRUE	m	TS_6_1	20	TS_6_2
TRUE	m	TS_6_2	20	TS_6_3
TRUE	m	TS_6_3	20	TS_6_4
TRUE	m	TS_6_4	20	TS_6_5
TRUE	m	TS_6_5	20	TS_6_6
TRUE	m	TS_6_6	20	TS_6_7
TRUE	m	TS_6_7	20	TS_6_8
TRUE	m	TS_6_8	20	TS_6_9
TRUE	m	TS_6_9	20	TS_6_10
TRUE	m	TS_6_10	20	TS_6_11
TRUE	m	TS_6_11	20	TS_6_12
TRUE	m	TS_6_12	20	TS_6_13
TRUE	m	TS_6_13	20	TS_6_14
TRUE	m	TS_6_14	20	TS_6_15
TRUE	m	TS_6_15	20	TS_6_16
TRUE	m	TS_6_16	20	TS_6_17
TRUE	m	TS_6_17	20	TS_6_18
TRUE	m	TS_6_18	20	TS_6_19
TRUE	m	TS_6_19	20	TS_6_20
TRUE	m	TS_6_20	20	TS_6_21
TRUE	m	TS_6_21	20	TS_6_22
TRUE	m	TS_6_22	20	TS_6_23
TRUE	m	TS_6_23	20	TS_6_24
TRUE	m	TS_6_24	20	TS_6_25
TRUE	m	TS_6_25	20	TS_6_26
TRUE	m	TS_6_26	20	TS_6_27
TRUE	m	TS_6_27	20	TS_6_28
TRUE	m	TS_6_28	20	TS_6_29
TRUE	m	TS_6_29	20	TS_6_30
TRUE	m	TS_6_30	20	TS_6_31
TRUE	m	TS_6_31	20	TS_6_32
TRUE	m	TS_6_32	20	TS_6_33
TRUE	m	TS_6_33	20	TS_6_34
TRUE	m	TS_6_34	20	TS_6_35
TRUE	m	TS_6_35	20	TS_6_36
TRUE	m	TS_6_36	20	TS_6_37
TRUE	m	TS_6_37	20	TS_6_38
TRUE	m	TS_6_38	20	TS_6_39
TRUE	m	TS_6_39	20	TS_6_40
TRUE	m	TS_6_40	20	TS_6_41
TRUE	m	TS_6_41	20	TS_6_42
TRUE	m	TS_6_42	20	TS_6_43
TRUE	m	TS_6_43	20	TS_6_44
TRUE	m	TS_6_44	20	TS_6_45
TRUE	m	TS_6_45	20	TS_6_46
TRUE	m	TS_6_46	20	TS_6_47
TRUE	m	TS_6_47	20	TS_6_48
TRUE	m	TS_6_48	20	TS_6_49
TRUE	l	TS_6_49	20	TS_6_50
TRUE	f	NA	NA	TS_7_0
TRUE	m	TS_7_0	20	TS_7_1
TRUE	m	TS_7_1	20	TS_7_2
TRUE	m	TS_7_2	20	TS_7_3
TRUE	m	TS_7_3	20	TS_7_4
TRUE	m	TS_7_4	20	TS_7_5
TRUE	m	TS_7_5	20	TS_7_6
TRUE	m	TS_7_6	20	TS_7_7
TRUE	m	TS_7_7	20	TS_7_8
TRUE	m	TS_7_8	20	TS_7_9
TRUE	m	TS_7_9	20	TS_7_10
TRUE	m	TS_7_10	20	TS_7_11
TRUE	m	TS_7_11	20	TS_7_12
TRUE	m	TS_7_12	20	TS_7_13
TRUE	m	TS_7_13	20	TS_7_14
TRUE	m	TS_7_14	20	TS_7_15
TRUE	m	TS_7_15	20	TS_7_16
TRUE	m	TS_7_16	20	TS_7_17
TRUE	m	TS_7_17	20	TS_7_18
TRUE	m	TS_7_18	20	TS_7_19
TRUE	m	TS_7_19	20	TS_7_20
TRUE	m	TS_7_20	20	TS_7_21
TRUE	m	TS_7_21	20	TS_7_22
TRUE	m	TS_7_22	20	TS_7_23
TRUE	m	TS_7_23	20	TS_7_24
TRUE	m	TS_7_24	20	TS_7_25
TRUE	m	TS_7_25	20	TS_7_26
TRUE	m	TS_7_26	20	TS_7_27
TRUE	m	TS_7_27	20	TS_7_28
TRUE	m	TS_7_28	20	TS_7_29
TRUE	m	TS_7_29	20	TS_7_30
TRUE	m	TS_7_30	20	TS_7_31
TRUE	m	TS_7_31	20	TS_7_32
TRUE	m	TS_7_32	20	TS_7_33
TRUE	m	TS_7_33	20	TS_7_34
TRUE	m	TS_7_34	20	TS_7_35
TRUE	m	TS_7_35	20	TS_7_36
TRUE	m	TS_7_36	20	TS_7_37
TRUE	m	TS_7_37	20	TS_7_38
TRUE	m	TS_7_38	20	TS_7_39
TRUE	m	TS_7_39	20	TS_7_40
TRUE	m	TS_7_40	20	TS_7_41
TRUE	m	TS_7_41	20	TS_7_42
TRUE	m	TS_7_42	20	TS_7_43
TRUE	m	TS_7_43	20	TS_7_44
TRUE	m	TS_7_44	20	TS_7_45
TRUE	m	TS_7_45	20	TS_7_46
TRUE	m	TS_7_46	20	TS_7_47
TRUE	m	TS_7_47	20	TS_7_48
TRUE	m	TS_7_48	20	TS_7_49
TRUE	l	TS_7_49	20	TS_7_50
TRUE	f	NA	NA	TS_8_0
TRUE	m	TS_8_0	20	TS_8_1
TRUE	m	TS_8_1	20	TS_8_2
TRUE	m	TS_8_2	20	TS_8_3
TRUE	m	TS_8_3	20	TS_8_4
TRUE	m	TS_8_4	20	TS_8_5
TRUE	m	TS_8_5	20	TS_8_6
TRUE	m	TS_8_6	20	TS_8_7
TRUE	m	TS_8_7	20	TS_8_8
TRUE	m	TS_8_8	20	TS_8_9
TRUE	m	TS_8_9	20	TS_8_10
TRUE	m	TS_8_10	20	TS_8_11
TRUE	m	TS_8_11	20	TS_8_12
TRUE	m	TS_8_12	20	TS_8_13
TRUE	m	TS_8_13	20	TS_8_14
TRUE	m	TS_8_14	20	TS_8_15
TRUE	m	TS_8_15	20	TS_8_16
TRUE	m	TS_8_16	20	TS_8_17
TRUE	m	TS_8_17	20	TS_8_18
TRUE	m	TS_8_18	20	TS_8_19
TRUE	m	TS_8_19	20	TS_8_20
TRUE	m	TS_8_20	20	TS_8_21
TRUE	m	TS_8_21	20	TS_8_22
TRUE	m	TS_8_22	20	TS_8_23
TRUE	m	TS_8_23	20	TS_8_24
TRUE	m	TS_8_24	20	TS_8_25
TRUE	m	TS_8_25	20	TS_8_26
TRUE	m	TS_8_26	20	TS_8_27
TRUE	m	TS_8_27	20	TS_8_28
TRUE	m	TS_8_28	20	TS_8_29
TRUE	m	TS_8_29	20	TS_8_30
TRUE	m	TS_8_30	20	TS_8_31
TRUE	m	TS_8_31	20	TS_8_32
TRUE	m	TS_8_32	20	TS_8_33
TRUE	m	TS_8_33	20	TS_8_34
TRUE	m	TS_8_34	20	TS_8_35
TRUE	m	TS_8_35	20	TS_8_36
TRUE	m	TS_8_36	20	TS_8_37
TRUE	m	TS_8_37	20	TS_8_38
TRUE	m	TS_8_38	20	TS_8_39
TRUE	m	TS_8_39	20	TS_8_40
TRUE	m	TS_8_40	20	TS_8_41
TRUE	m	TS_8_41	20	TS_8_42
TRUE	m	TS_8_42	20	TS_8_43
TRUE	m	TS_8_43	20	TS_8_44
TRUE	m	TS_8_44	20	TS_8_45
TRUE	m	TS_8_45	20	TS_8_46
TRUE	m	TS_8_46	20	TS_8_47
TRUE	m	TS_8_47	20	TS_8_48
TRUE	m	TS_8_48	20	TS_8_49
TRUE	l	TS_8_49	20	TS_8_50
TRUE	f	NA	NA	TS_9_0
TRUE	m	TS_9_0	20	TS_9_1
TRUE	m	TS_9_1	20	TS_9_2
TRUE	m	TS_9_2	20	TS_9_3
TRUE	m	TS_9_3	20	TS_9_4
TRUE	m	TS_9_4	20	TS_9_5
TRUE	m	TS_9_5	20	TS_9_6
TRUE	m	TS_9_6	20	TS_9_7
TRUE	m	TS_9_7	20	TS_9_8
TRUE	m	TS_9_8	20	TS_9_9
TRUE	m	TS_9_9	20	TS_9_10
TRUE	m	TS_9_10	20	TS_9_11
TRUE	m	TS_9_11	20	TS_9_12
TRUE	m	TS_9_12	20	TS_9_13
TRUE	m	TS_9_13	20	TS_9_14
TRUE	m	TS_9_14	20	TS_9_15
TRUE	m	TS_9_15	20	TS_9_16
TRUE	m	TS_9_16	20	TS_9_17
TRUE	m	TS_9_17	20	TS_9_18
TRUE	m	TS_9_18	20	TS_9_19
TRUE	m	TS_9_19	20	TS_9_20
TRUE	m	TS_9_20	20	TS_9_21
TRUE	m	TS_9_21	20	TS_9_22
TRUE	m	TS_9_22	20	TS_9_23
TRUE	m	TS_9_23	20	TS_9_24
TRUE	m	TS_9_24	20	TS_9_25
TRUE	m	TS_9_25	20	TS_9_26
TRUE	m	TS_9_26	20	TS_9_27
TRUE	m	TS_9_27	20	TS_9_28
TRUE	m	TS_9_28	20	TS_9_29
TRUE	m	TS_9_29	20	TS_9_30
TRUE	m	TS_9_30	20	TS_9_31
TRUE	m	TS_9_31	20	TS_9_32
TRUE	m	TS_9_32	20	TS_9_33
TRUE	m	TS_9_33	20	TS_9_34
TRUE	m	TS_9_34	20	TS_9_35
TRUE	m	TS_9_35	20	TS_9_36
TRUE	m	TS_9_36	20	TS_9_37
TRUE	m	TS_9_37	20	TS_9_38
TRUE	m	TS_9_38	20	TS_9_39
TRUE	m	TS_9_39	20	TS_9_40
TRUE	m	TS_9_40	20	TS_9_41
TRUE	m	TS_9_41	20	TS_9_42
TRUE	m	TS_9_42	20	TS_9_43
TRUE	m	TS_9_43	20	TS_9_44
TRUE	m	TS_9_44	20	TS_9_45
TRUE	m	TS_9_45	20	TS_9_46
TRUE	m	TS_9_46	20	TS_9_47
TRUE	m	TS_9_47	20	TS_9_48
TRUE	m	TS_9_48	20	TS_9_49
TRUE	l	TS_9_49	20	TS_9_50
